player_id,player_name,player_name_clean,生涯长度,生涯WS序列,生涯换队次数,生涯首发占比,因伤赛季报销次数,早期得分斜率,早期平均得分,最高得分,峰值年龄,后期平均得分,后期/早期得分比,得分标准差,球员定位,新秀年龄,新秀赛季得分,早期出场时间,早期PER,早期TS%,早期USG%,早期BPM,早期WS,早期防守WS,早期3P%,早期助攻,助攻失误比,早期出勤率,最大连续缺席场次,出勤率稳定性,场均出场时间负荷,是否落选秀,早期篮板,早期抢断,早期盖帽,DPOY次数,FMVP次数,MIP次数,MVP次数,ROY次数,全明星次数,助攻王次数,得分王次数,抢断王次数,最佳新秀阵容次数,最佳第六人次数,最佳防守阵容次数,最佳阵容次数,盖帽王次数,篮板王次数,总获奖次数,S1_连续缺席惩罚项,S2_出勤率波动率,S3_出场时间负荷,S4_历史缺席率,伤病风险评分IRS,一级分类,二级分类,定位_大前锋,定位_小前锋,定位_得分后卫,定位_组织控卫,latest_season_name
1503,Cui Yongxi,cui yongxi,1,[-0.1],0,0.0,1,,0.6,0.6,21.0,0.6,1.0,,得分后卫,21.0,0.6,2.0,-10.7,0.19,34.4,-24.9,-0.1,,0.0,0.0,0.0,0.06097560975609756,77.0,,2.0,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8780487804878048,0.0,0.041666666666666664,0.9390243902439024,100.0,新秀期,潜力待定,False,False,True,False,2024-25
2730,Malevy Leons,malevy leons,1,[0.],0,0.0,1,,0.3,0.3,25.0,0.3,1.0,,小前锋,25.0,0.3,3.5,-2.3,0.266,9.6,-12.4,0.0,,0.0,0.2,0.999950002499875,0.07317073170731707,76.0,,3.5,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.853658536585366,0.0,0.07291666666666667,0.926829268292683,100.0,新秀期,潜力待定,False,True,False,False,2024-25
2301,Jesse Edwards,jesse edwards,1,[0.],0,0.0,1,,0.0,0.0,24.0,0.0,1.0,,中锋,24.0,0.0,2.5,-0.1,,0.0,-4.0,0.0,,,0.5,49999.99999999999,0.024390243902439025,80.0,,2.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.951219512195122,0.0,0.052083333333333336,0.975609756097561,100.0,新秀期,潜力待定,False,False,False,False,2024-25
3194,Riley Minix,riley minix,1,[0.],0,0.0,1,,0.0,0.0,24.0,0.0,1.0,,小前锋,24.0,0.0,7.0,-1.7,0.0,6.1,-11.8,0.0,,0.0,0.0,0.0,0.012195121951219513,81.0,,7.0,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.975609756097561,0.0,0.14583333333333334,0.9878048780487805,100.0,新秀期,潜力待定,False,True,False,False,2024-25
3736,Zyon Pullin,zyon pullin,1,[0.],0,0.0,1,,0.0,0.0,23.0,0.0,1.0,,得分后卫,23.0,0.0,1.0,-11.7,0.0,13.4,-22.7,0.0,,,0.0,0.0,0.036585365853658534,79.0,,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9268292682926829,0.0,0.020833333333333332,0.9634146341463414,100.0,新秀期,潜力待定,False,False,True,False,2024-25
2048,Isaiah Stevens,isaiah stevens,1,[0.],0,0.0,1,,0.0,0.0,24.0,0.0,1.0,,组织控卫,24.0,0.0,2.0,0.1,0.0,14.8,-11.8,0.0,,0.0,0.0,0.0,0.036585365853658534,79.0,,2.0,0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9268292682926829,0.0,0.041666666666666664,0.9634146341463414,100.0,新秀期,潜力待定,False,False,False,True,2024-25
2550,Kevin Johnson,kevin johnson,3,[11.7  3.5  0.5],0,0.6507936507936508,1,-6.700000000000002,12.100000000000001,20.1,30.0,12.100000000000001,1.0,7.068238818828918,组织控卫,30.0,20.1,27.53333333333333,18.599999999999998,0.61,18.666666666666668,3.1,5.233333333333333,,0.5316666666666666,6.066666666666667,2.88887513234064,0.5121951219512195,12.0,0.7795574068449953,27.53333333333333,0,3.2000000000000006,0.7666666666666666,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2926829268292683,0.2204425931550047,0.5736111111111111,0.4878048780487805,33.627426617493,长青稳定型,冠军拼图型,False,False,False,True,2024-25
1728,Dominique Wilkins,dominique wilkins,2,[3.4 0.3],0,0.3111111111111111,0,-13.2,11.6,18.2,37.0,11.6,1.0,9.333809511662427,小前锋,37.0,18.2,20.1,17.5,0.481,30.45,-1.05,1.8499999999999999,,0.278,1.25,0.8333277778148145,0.5487804878048781,19.0,0.565685424949238,20.1,0,4.5,0.35,0.25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4634146341463415,0.434314575050762,0.41875,0.4512195121951219,44.822041205537346,长青稳定型,冠军拼图型,False,True,False,False,2024-25
1466,Clyde Drexler,clyde drexler,2,[8.1 6.8],0,1.0,0,0.39999999999999725,18.2,18.4,35.0,18.2,1.0,0.282842712474618,得分后卫,34.0,18.0,35.95,19.85,0.5395000000000001,24.6,4.1,7.449999999999999,,0.33599999999999997,5.6,2.1538378698543466,0.8048780487804879,12.0,0.08570991287109668,35.95,0,5.45,1.85,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2926829268292683,0.9142900871289034,1.1234375,0.19512195121951215,56.294180531881125,长青稳定型,冠军拼图型,False,False,True,False,2024-25
2320,Joe Dumars,joe dumars,3,[8.8 5.9 3.2],0,1.0,0,-1.6999999999999986,13.033333333333331,14.7,33.0,13.033333333333331,1.0,1.7009801096230757,得分后卫,33.0,14.7,32.9,15.0,0.5676666666666667,18.7,1.4333333333333333,5.966666666666668,,0.40199999999999997,3.6666666666666665,2.61902891169825,0.7682926829268293,3.0,0.34812241586446524,32.9,0,1.8666666666666665,0.6333333333333333,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.036585365853658534,0.6518775841355348,0.6854166666666667,0.23170731707317072,30.724531066803006,长青稳定型,冠军拼图型,False,False,True,False,2024-25
