player_name,rookie_start_season,window_years,age_mean,games_sum,games_started_sum,minutes_sum,points_sum,assists_sum,rebounds_sum,steals_sum,blocks_sum,turnovers_sum,points_per36,assists_per36,rebounds_per36,steals_per36,blocks_per36,turnovers_per36,true_shooting_pct,usage_pct,three_point_pct,defensive_win_shares_cum,offensive_win_shares_cum,win_shares_cum,per_mean,ast_to_ratio,availability_mean,position_mode,minutes_trend,points_trend,minutes_cv,games_cv,secondary_label,primary_label
Bilal Coulibaly,2023,1,19.0,63.0,15.0,27.2,8.4,1.7,4.1,0.9,0.8,1.4,11.117647058823529,2.25,5.4264705882352935,1.1911764705882353,1.0588235294117647,1.852941176470588,0.543,0.142,0.346,0.9,-0.5,0.4,8.9,1.2142857142857144,0.7682926829268293,SF,,,,,潜力待定型,
Bilal Coulibaly,2023,2,19.5,122.0,74.0,60.2,20.700000000000003,5.1,9.1,2.2,1.5,3.5,12.37873754152824,3.0498338870431887,5.441860465116279,1.3156146179401995,0.8970099667774086,2.0930232558139537,0.529,0.16049999999999998,0.3135,1.8,-1.1,0.7,9.850000000000001,1.457142857142857,0.7439024390243902,SF,5.799999999999999,3.8999999999999986,0.09634551495016612,0.03278688524590164,潜力待定型,
Blake Wesley,2022,1,19.0,37.0,1.0,18.1,5.0,2.6,2.2,0.7,0.1,1.8,9.944751381215468,5.171270718232044,4.375690607734806,1.3922651933701655,0.19889502762430938,3.580110497237569,0.393,0.185,0.385,0.3,-1.9,-1.6,3.5,1.4444444444444444,0.45121951219512196,SG,,,,,潜力待定型,
Blake Wesley,2022,2,19.5,98.0,4.0,32.5,9.4,5.300000000000001,3.7,1.2,0.2,2.7,10.412307692307692,5.870769230769231,4.098461538461539,1.3292307692307692,0.22153846153846155,2.9907692307692306,0.465,0.16599999999999998,0.3015,0.8999999999999999,-1.5999999999999999,-0.7000000000000001,6.8,1.962962962962963,0.5975609756097561,SG,-3.7,-0.5999999999999993,0.11384615384615387,0.24489795918367346,潜力待定型,
Blake Wesley,2022,3,20.0,156.0,4.0,44.3,13.100000000000001,7.300000000000001,4.800000000000001,1.7999999999999998,0.30000000000000004,3.6,10.645598194130926,5.932279909706547,3.9006772009029356,1.4627539503386005,0.24379232505643347,2.9255079006772013,0.48,0.1663333333333333,0.29866666666666664,1.2999999999999998,-1.9,-0.5,7.833333333333333,2.027777777777778,0.6341463414634146,SG,-3.1500000000000035,-0.6500000000000012,0.17505639702339776,0.20532842792367906,潜力待定型,
Bobi Klintman,2024,1,21.0,8.0,0.0,5.3,1.9,0.9,0.9,0.3,0.1,0.1,12.90566037735849,6.113207547169812,6.113207547169812,2.0377358490566038,0.679245283018868,0.679245283018868,0.689,0.11900000000000001,0.4,0.1,0.1,0.2,15.9,9.0,0.0975609756097561,SF,,,,,潜力待定型,
Branden Carlson,2024,1,25.0,32.0,0.0,7.7,3.8,0.4,1.7,0.2,0.7,0.2,17.766233766233764,1.8701298701298703,7.948051948051948,0.9350649350649352,3.2727272727272725,0.9350649350649352,0.581,0.193,0.333,0.5,0.4,0.9,17.6,2.0,0.3902439024390244,C,,,,,潜力待定型,
Brandin Podziemski,2023,1,20.0,74.0,28.0,26.6,9.2,3.7,5.8,0.8,0.2,1.2,12.451127819548871,5.007518796992481,7.849624060150376,1.0827067669172932,0.2706766917293233,1.6240601503759398,0.54,0.154,0.385,2.0,2.1,4.1,13.0,3.0833333333333335,0.9024390243902439,SG,,,,,3D角色球员,
Brandin Podziemski,2023,2,20.5,138.0,61.0,53.400000000000006,20.9,7.1,10.899999999999999,1.9000000000000001,0.4,2.4,14.089887640449437,4.786516853932584,7.348314606741571,1.2808988764044942,0.2696629213483146,1.6179775280898874,0.5485,0.16849999999999998,0.3785,4.3,4.0,8.3,13.7,2.9583333333333335,0.8414634146341464,SG,0.19999999999999568,2.4999999999999987,0.0037453183520599113,0.07246376811594203,3D角色球员,
Brandon Miller,2023,1,21.0,74.0,68.0,32.2,17.3,2.4,4.3,0.9,0.6,1.8,19.341614906832298,2.683229813664596,4.807453416149068,1.0062111801242235,0.670807453416149,2.012422360248447,0.552,0.239,0.373,1.0,-0.3,0.8,13.0,1.3333333333333333,0.9024390243902439,SF,,,,,潜力待定型,
Brandon Miller,2023,2,21.5,101.0,95.0,66.4,38.3,6.0,9.2,2.0,1.2999999999999998,4.6,20.765060240963855,3.2530120481927707,4.987951807228915,1.0843373493975903,0.7048192771084336,2.4939759036144573,0.546,0.258,0.364,1.7,-0.5,1.2000000000000002,13.5,1.3043478260869565,0.6158536585365854,SF,1.9999999999999976,3.6999999999999944,0.03012048192771084,0.46534653465346537,潜力待定型,
Brice Sensabaugh,2023,1,20.0,32.0,11.0,18.3,7.5,1.7,3.2,0.4,0.2,1.5,14.754098360655739,3.344262295081967,6.295081967213115,0.7868852459016393,0.39344262295081966,2.9508196721311473,0.511,0.203,0.296,0.2,-0.5,-0.3,8.6,1.1333333333333333,0.3902439024390244,SF,,,,,潜力待定型,
Brice Sensabaugh,2023,2,20.5,103.0,26.0,38.5,18.4,3.2,6.2,1.0,0.30000000000000004,3.0,17.205194805194804,2.9922077922077923,5.797402597402598,0.9350649350649352,0.28051948051948056,2.8051948051948052,0.5615,0.20900000000000002,0.359,0.5,0.4,0.8999999999999999,11.0,1.0666666666666667,0.6280487804878049,SF,1.899999999999996,3.3999999999999986,0.04935064935064931,0.3786407766990291,潜力待定型,
Bronny James,2024,1,20.0,27.0,1.0,6.7,2.3,0.8,0.7,0.3,0.1,0.5,12.35820895522388,4.298507462686567,3.761194029850746,1.6119402985074627,0.5373134328358209,2.6865671641791042,0.424,0.209,0.281,0.2,-0.3,-0.2,7.1,1.6,0.32926829268292684,SG,,,,,潜力待定型,
Bryce McGowens,2022,1,20.0,46.0,7.0,17.1,5.3,1.2,2.0,0.3,0.1,0.9,11.157894736842104,2.526315789473684,4.2105263157894735,0.631578947368421,0.21052631578947367,1.894736842105263,0.519,0.15,0.325,0.4,-0.4,0.1,7.2,1.3333333333333333,0.5609756097560976,SG,,,,,潜力待定型,
Bryce McGowens,2022,2,20.5,105.0,21.0,32.0,10.399999999999999,2.1,3.7,0.7,0.30000000000000004,1.4,11.7,2.3625000000000003,4.1625000000000005,0.7875,0.3375,1.575,0.542,0.1495,0.329,0.7,0.0,0.7,8.25,1.5000000000000002,0.6402439024390244,SG,-2.199999999999998,-0.20000000000000012,0.06875000000000003,0.12380952380952381,潜力待定型,
Bryce McGowens,2022,3,21.0,118.0,21.0,34.5,11.399999999999999,2.3000000000000003,3.9000000000000004,0.7999999999999999,0.30000000000000004,1.7,11.895652173913042,2.4000000000000004,4.069565217391305,0.834782608695652,0.31304347826086965,1.7739130434782606,0.4916666666666667,0.18899999999999997,0.21933333333333335,0.7,-0.1,0.6,6.066666666666666,1.3529411764705885,0.4796747967479675,SG,-7.300000000000004,-2.1500000000000004,0.5588718495070158,0.49225544852398656,伤病风险型,
Bub Carrington,2024,1,19.0,82.0,57.0,30.0,9.8,4.4,4.2,0.7,0.3,1.7,11.760000000000002,5.28,5.040000000000001,0.8399999999999999,0.36,2.04,0.514,0.158,0.339,0.6,-0.4,0.2,9.0,2.588235294117647,1.0,PG,,,,,潜力待定型,
Buddy Boeheim,2022,1,23.0,10.0,0.0,9.0,1.6,0.4,0.6,0.2,0.0,0.0,6.4,1.6,2.4,0.8,0.0,0.0,0.287,0.132,0.16,0.0,-0.2,-0.2,0.5,,0.12195121951219512,SF,,,,,潜力待定型,
Buddy Boeheim,2022,2,23.5,20.0,0.0,17.4,5.0,0.7,1.6,0.2,0.1,0.0,10.344827586206899,1.4482758620689655,3.3103448275862073,0.4137931034482759,0.20689655172413796,0.0,0.398,0.15100000000000002,0.24,0.0,-0.1,-0.1,4.8,,0.12195121951219512,SF,-0.5999999999999995,1.7999999999999992,0.03448275862068964,0.0,潜力待定型,
Caleb Houstan,2022,1,20.0,51.0,4.0,15.9,3.8,0.6,1.9,0.2,0.1,0.4,8.60377358490566,1.3584905660377358,4.30188679245283,0.4528301886792453,0.22641509433962265,0.9056603773584906,0.508,0.11,0.338,0.5,0.1,0.7,6.2,1.4999999999999998,0.6219512195121951,SF,,,,,潜力待定型,
Caleb Houstan,2022,2,20.5,110.0,17.0,29.700000000000003,8.1,1.1,3.3,0.5,0.2,0.7,9.818181818181817,1.3333333333333333,3.999999999999999,0.6060606060606061,0.2424242424242424,0.8484848484848484,0.5449999999999999,0.1175,0.35550000000000004,1.3,0.7999999999999999,2.2,7.25,1.5714285714285716,0.6707317073170731,SF,-2.0999999999999988,0.4999999999999994,0.07070707070707069,0.07272727272727272,潜力待定型,
Caleb Houstan,2022,3,21.0,168.0,23.0,43.300000000000004,12.2,1.7000000000000002,4.6,0.9,0.30000000000000004,0.8999999999999999,10.143187066974594,1.4133949191685913,3.824480369515011,0.7482678983833717,0.24942263279445728,0.7482678983833716,0.565,0.11733333333333333,0.3703333333333334,2.2,1.7,4.0,7.966666666666666,1.8888888888888893,0.6829268292682927,SF,-1.1500000000000032,0.14999999999999897,0.07207615027402879,0.06355403721447209,3D角色球员,
Cam Christie,2024,1,19.0,13.0,0.0,4.5,1.4,0.5,0.9,0.4,0.1,0.2,11.2,4.0,7.2,3.2,0.8,1.6,0.349,0.205,0.154,0.1,-0.1,0.0,9.1,2.5,0.15853658536585366,SG,,,,,潜力待定型,
Cam Spencer,2024,1,24.0,25.0,1.0,10.1,4.2,1.4,1.2,0.4,0.0,0.2,14.970297029702971,4.990099009900989,4.2772277227722775,1.4257425742574257,0.0,0.7128712871287128,0.587,0.154,0.365,0.2,0.6,0.8,14.2,6.999999999999999,0.3048780487804878,SG,,,,,潜力待定型,
Cam Whitmore,2023,1,19.0,47.0,2.0,18.7,12.3,0.7,3.8,0.6,0.4,1.0,23.679144385026742,1.3475935828877004,7.315508021390374,1.1550802139037435,0.770053475935829,1.9251336898395721,0.561,0.271,0.359,1.1,0.4,1.5,16.6,0.7,0.573170731707317,SF,,,,,高效得分核心,
Cam Whitmore,2023,2,19.5,98.0,5.0,34.9,21.700000000000003,1.7,6.8,1.2,0.7,1.9,22.383954154727796,1.7535816618911175,7.01432664756447,1.2378223495702005,0.7220630372492836,1.9598853868194843,0.555,0.255,0.357,2.3,1.0,3.3,16.05,0.8947368421052632,0.5975609756097561,SF,-2.5000000000000013,-2.9000000000000012,0.07163323782234958,0.04081632653061224,高效得分核心,
Cason Wallace,2023,1,20.0,82.0,13.0,20.6,6.8,1.5,2.3,0.9,0.5,0.5,11.883495145631066,2.6213592233009706,4.019417475728154,1.5728155339805825,0.8737864077669902,0.8737864077669902,0.612,0.129,0.419,2.1,1.9,4.0,12.0,3.0,1.0,SG,,,,,3D角色球员,
Cason Wallace,2023,2,20.5,150.0,56.0,48.2,15.2,4.0,5.699999999999999,2.7,1.0,1.4,11.352697095435683,2.987551867219917,4.257261410788381,2.016597510373444,0.7468879668049793,1.0456431535269708,0.587,0.1285,0.38749999999999996,5.5,3.7,9.2,12.15,2.857142857142857,0.9146341463414633,SG,6.9999999999999964,1.5999999999999996,0.14522821576763484,0.09333333333333334,3D角色球员,
Chance Comanche,2022,1,26.0,1.0,0.0,21.0,7.0,0.0,3.0,0.0,1.0,0.0,12.0,0.0,5.142857142857142,0.0,1.7142857142857142,0.0,0.518,0.14,,0.0,0.0,0.0,12.2,,0.012195121951219513,C,,,,,潜力待定型,
Chet Holmgren,2023,1,21.0,82.0,82.0,29.4,16.5,2.4,7.9,0.6,2.3,1.6,20.204081632653065,2.938775510204082,9.673469387755103,0.7346938775510204,2.816326530612245,1.959183673469388,0.632,0.21600000000000003,0.37,4.4,4.6,8.9,20.4,1.4999999999999998,1.0,C,,,,,空间内线,
Chet Holmgren,2023,2,21.5,114.0,114.0,56.8,31.5,4.4,15.9,1.2999999999999998,4.5,3.4000000000000004,19.964788732394364,2.7887323943661975,10.077464788732396,0.8239436619718309,2.852112676056338,2.154929577464789,0.6154999999999999,0.21800000000000003,0.3745,6.4,5.699999999999999,12.100000000000001,19.799999999999997,1.2941176470588236,0.6951219512195121,C,-2.0000000000000013,-1.5000000000000007,0.035211267605633804,0.43859649122807015,空间内线,
Chima Moneke,2022,1,27.0,2.0,0.0,4.0,1.0,0.5,1.0,0.0,0.0,1.0,9.0,4.5,9.0,0.0,0.0,9.0,0.347,0.262,,0.0,0.0,0.0,-3.5,0.5,0.024390243902439025,SF,,,,,潜力待定型,
Chris Livingston,2023,1,20.0,21.0,0.0,4.3,1.2,0.2,1.0,0.1,0.0,0.2,10.046511627906977,1.674418604651163,8.372093023255815,0.8372093023255816,0.0,1.674418604651163,0.547,0.138,0.2,0.1,0.0,0.1,6.9,1.0,0.25609756097560976,SF,,,,,潜力待定型,
Chris Livingston,2023,2,20.5,42.0,1.0,9.3,2.5999999999999996,0.4,2.7,0.30000000000000004,0.0,0.5,10.064516129032254,1.5483870967741935,10.451612903225808,1.161290322580645,0.0,1.9354838709677418,0.494,0.15200000000000002,0.1,0.30000000000000004,-0.1,0.2,8.350000000000001,0.8,0.25609756097560976,SF,0.6999999999999998,0.19999999999999982,0.07526881720430109,0.0,潜力待定型,
Christian Braun,2022,1,21.0,76.0,6.0,15.5,4.7,0.8,2.4,0.5,0.2,0.5,10.916129032258064,1.8580645161290323,5.574193548387097,1.161290322580645,0.4645161290322581,1.161290322580645,0.568,0.13,0.354,1.2,0.7,1.9,10.3,1.6,0.926829268292683,SG,,,,,潜力待定型,
Christian Braun,2022,2,21.5,158.0,10.0,35.7,12.0,2.4000000000000004,6.1,1.0,0.6000000000000001,1.2,12.100840336134453,2.420168067226891,6.15126050420168,1.0084033613445378,0.6050420168067228,1.2100840336134453,0.5609999999999999,0.14350000000000002,0.369,3.2,2.2,5.3,11.2,2.0000000000000004,0.9634146341463414,SG,4.699999999999997,2.5999999999999983,0.13165266106442575,0.0379746835443038,3D角色球员,
Christian Braun,2022,3,22.0,237.0,87.0,69.6,27.4,5.0,11.3,2.1,1.1,2.2,14.172413793103448,2.5862068965517246,5.844827586206897,1.0862068965517242,0.5689655172413793,1.1379310344827587,0.5956666666666667,0.14833333333333334,0.37833333333333335,5.1,8.4,13.3,12.799999999999999,2.2727272727272725,0.9634146341463414,SG,9.199999999999996,5.3500000000000005,0.3364462749348824,0.03100619927573643,3D角色球员,
Christian Koloko,2022,1,22.0,58.0,19.0,13.8,3.1,0.5,2.9,0.4,1.0,0.3,8.08695652173913,1.3043478260869565,7.565217391304348,1.0434782608695652,2.608695652173913,0.7826086956521738,0.517,0.10400000000000001,0.083,1.0,0.7,1.7,11.4,1.6666666666666667,0.7073170731707317,C,,,,,潜力待定型,
Christian Koloko,2022,2,23.0,95.0,19.0,23.0,5.5,0.9,5.4,0.6000000000000001,1.4,0.6,8.608695652173914,1.4086956521739131,8.45217391304348,0.9391304347826089,2.1913043478260867,0.9391304347826086,0.5705,0.10600000000000001,0.0415,1.4,1.2,2.6,12.2,1.5,0.5792682926829268,C,-4.600000000000002,-0.7,0.20000000000000007,0.22105263157894736,潜力待定型,
Cody Williams,2024,1,20.0,50.0,21.0,21.2,4.6,1.2,2.3,0.5,0.3,0.9,7.811320754716981,2.0377358490566038,3.9056603773584904,0.8490566037735849,0.5094339622641509,1.528301886792453,0.419,0.125,0.259,0.1,-1.2,-1.2,3.7,1.3333333333333333,0.6097560975609756,SG,,,,,潜力待定型,
Colby Jones,2023,1,21.0,30.0,0.0,6.4,2.1,0.7,1.3,0.2,0.2,0.3,11.8125,3.9374999999999996,7.3125,1.125,1.125,1.6874999999999998,0.422,0.191,0.091,0.2,-0.2,0.0,8.9,2.3333333333333335,0.36585365853658536,SG,,,,,潜力待定型,
Colby Jones,2023,2,21.5,69.0,0.0,19.6,6.1,1.8,3.5,0.8999999999999999,0.5,0.8999999999999999,11.20408163265306,3.3061224489795915,6.428571428571428,1.6530612244897958,0.9183673469387754,1.6530612244897958,0.483,0.16399999999999998,0.20900000000000002,0.6000000000000001,-0.1,0.6,10.15,2.0000000000000004,0.42073170731707316,SG,6.799999999999995,1.8999999999999995,0.346938775510204,0.13043478260869565,潜力待定型,
Cole Swider,2022,1,23.0,7.0,0.0,5.9,1.3,0.6,1.0,0.0,0.0,0.0,7.932203389830509,3.661016949152542,6.101694915254237,0.0,0.0,0.0,0.5,0.09300000000000001,0.375,0.0,0.0,0.1,7.4,,0.08536585365853659,SF,,,,,潜力待定型,
Cole Swider,2022,2,23.5,25.0,0.0,10.7,3.5999999999999996,0.8999999999999999,1.4,0.1,0.1,0.4,12.11214953271028,3.02803738317757,4.710280373831775,0.33644859813084116,0.33644859813084116,1.3457943925233646,0.52,0.1665,0.354,0.1,-0.2,0.0,7.25,2.2499999999999996,0.1524390243902439,SF,-1.1000000000000005,0.9999999999999994,0.10280373831775706,0.44,潜力待定型,
Cole Swider,2022,3,24.0,35.0,0.0,27.599999999999998,9.5,1.2,4.1,0.5,0.30000000000000004,0.8,12.391304347826088,1.5652173913043477,5.3478260869565215,0.6521739130434783,0.3913043478260871,1.0434782608695654,0.5016666666666667,0.16666666666666666,0.3423333333333333,0.2,-0.4,0.0,7.0,1.4999999999999998,0.14227642276422764,SF,5.499999999999999,2.3,0.5938272053741476,0.39795395077668916,伤病风险型,
Colin Castleton,2023,1,23.0,16.0,0.0,3.7,1.5,0.2,0.8,0.1,0.0,0.2,14.594594594594593,1.945945945945946,7.783783783783784,0.972972972972973,0.0,1.945945945945946,0.644,0.158,,0.0,0.1,0.2,13.0,1.0,0.1951219512195122,C,,,,,潜力待定型,
Colin Castleton,2023,2,23.5,42.0,4.0,20.3,6.2,1.3,5.5,0.4,0.4,1.1,10.995073891625616,2.305418719211823,9.753694581280788,0.7093596059113301,0.7093596059113301,1.9507389162561577,0.5900000000000001,0.14600000000000002,0.125,0.4,0.4,0.8999999999999999,12.15,1.1818181818181817,0.25609756097560976,C,12.899999999999995,3.1999999999999984,0.6354679802955665,0.23809523809523808,潜力待定型,
Collin Gillespie,2023,1,24.0,24.0,0.0,9.4,3.6,1.1,0.9,0.5,0.0,0.6,13.787234042553191,4.212765957446809,3.4468085106382977,1.9148936170212767,0.0,2.2978723404255317,0.586,0.171,0.395,0.3,0.1,0.4,11.0,1.8333333333333335,0.2926829268292683,PG,,,,,潜力待定型,
Collin Gillespie,2023,2,24.5,57.0,9.0,23.4,9.5,3.5,3.3,1.1,0.2,1.1,14.615384615384615,5.384615384615384,5.076923076923077,1.6923076923076925,0.3076923076923077,1.6923076923076925,0.582,0.174,0.41400000000000003,0.6,1.1,1.7000000000000002,13.9,3.1818181818181817,0.3475609756097561,PG,4.599999999999995,2.3,0.19658119658119658,0.15789473684210525,潜力待定型,
Craig Porter Jr.,2023,1,23.0,51.0,6.0,12.7,5.6,2.3,2.1,0.4,0.3,0.9,15.874015748031496,6.519685039370078,5.952755905511811,1.1338582677165356,0.8503937007874016,2.5511811023622046,0.564,0.20199999999999999,0.353,0.9,0.6,1.5,15.4,2.5555555555555554,0.6219512195121951,PG,,,,,潜力待定型,
Craig Porter Jr.,2023,2,23.5,102.0,7.0,22.799999999999997,9.3,3.6999999999999997,3.4000000000000004,0.7,0.6,1.6,14.684210526315793,5.842105263157895,5.3684210526315805,1.105263157894737,0.9473684210526316,2.5263157894736845,0.587,0.1805,0.39549999999999996,1.5,1.1,2.6,14.25,2.3124999999999996,0.6219512195121951,PG,-2.599999999999999,-1.899999999999999,0.11403508771929824,0.0,3D角色球员,
Cui Yongxi,2024,1,21.0,5.0,0.0,2.0,0.6,0.0,0.4,0.0,0.0,0.0,10.799999999999999,0.0,7.2,0.0,0.0,0.0,0.19,0.344,0.0,0.0,-0.1,-0.1,-10.7,,0.06097560975609756,SG,,,,,潜力待定型,
D'Moi Hodge,2023,1,25.0,7.0,0.0,5.9,2.0,0.7,0.0,0.1,0.1,0.1,12.203389830508474,4.271186440677965,0.0,0.6101694915254238,0.6101694915254238,0.6101694915254238,0.441,0.17800000000000002,0.25,0.0,0.0,0.0,6.1,6.999999999999999,0.08536585365853659,SG,,,,,潜力待定型,
D.J. Carton,2023,1,23.0,4.0,0.0,9.0,2.8,0.8,1.0,0.3,0.0,0.3,11.2,3.2,4.0,1.2,0.0,1.2,0.539,0.133,0.25,0.0,0.0,0.0,9.6,2.666666666666667,0.04878048780487805,SG,,,,,潜力待定型,
D.J. Carton,2023,2,23.5,8.0,0.0,17.3,3.5999999999999996,1.6,2.0,0.8,0.0,1.3,7.491329479768785,3.329479768786127,4.161849710982659,1.6647398843930634,0.0,2.7052023121387285,0.37050000000000005,0.139,0.125,0.0,-0.2,-0.1,3.5,1.2307692307692308,0.04878048780487805,SG,-0.6999999999999988,-1.9999999999999991,0.0404624277456647,0.0,潜力待定型,
Daeqwon Plowden,2024,1,26.0,6.0,0.0,12.0,7.2,0.3,1.8,0.0,0.0,0.7,21.599999999999998,0.8999999999999999,5.3999999999999995,0.0,0.0,2.0999999999999996,0.831,0.17,0.529,0.0,0.2,0.2,16.1,0.4285714285714286,0.07317073170731707,SG,,,,,潜力待定型,
Dalen Terry,2022,1,20.0,38.0,0.0,5.6,2.2,0.6,1.0,0.3,0.1,0.2,14.142857142857144,3.8571428571428577,6.428571428571429,1.9285714285714288,0.6428571428571429,1.2857142857142858,0.523,0.184,0.259,0.3,0.1,0.5,14.1,2.9999999999999996,0.4634146341463415,SG,,,,,潜力待定型,
Dalen Terry,2022,2,20.5,97.0,2.0,17.1,5.300000000000001,2.0,2.9,0.8,0.4,0.7,11.157894736842106,4.2105263157894735,6.105263157894736,1.6842105263157894,0.8421052631578947,1.4736842105263155,0.5175000000000001,0.159,0.2445,1.0,0.2,1.3,12.149999999999999,2.857142857142857,0.5914634146341463,SG,5.899999999999997,0.8999999999999997,0.34502923976608185,0.21649484536082475,潜力待定型,
Dalen Terry,2022,3,21.0,170.0,7.0,30.6,9.8,3.3,4.6,1.4,0.6000000000000001,1.4,11.529411764705884,3.88235294117647,5.411764705882352,1.6470588235294117,0.7058823529411766,1.6470588235294117,0.527,0.15566666666666665,0.2816666666666667,1.8,0.4,2.4000000000000004,11.299999999999999,2.357142857142857,0.6910569105691057,SG,3.9499999999999993,1.1499999999999997,0.328784806415836,0.25382881188695783,潜力待挖掘,
Dalton Knecht,2024,1,23.0,78.0,16.0,19.2,9.1,0.8,2.8,0.3,0.1,0.5,17.0625,1.5000000000000002,5.25,0.5625,0.18750000000000003,0.9375,0.594,0.185,0.376,1.0,1.7,2.7,12.7,1.6,0.9512195121951219,SF,,,,,潜力待定型,
Damion Baugh,2024,1,24.0,15.0,2.0,24.7,7.3,3.7,3.3,1.0,0.1,2.1,10.639676113360323,5.392712550607287,4.809716599190283,1.45748987854251,0.145748987854251,3.0607287449392717,0.399,0.193,0.214,0.2,-0.8,-0.5,6.3,1.7619047619047619,0.18292682926829268,SG,,,,,潜力待定型,
Daniss Jenkins,2024,1,23.0,7.0,0.0,3.3,1.0,0.4,0.3,0.0,0.0,0.1,10.90909090909091,4.363636363636364,3.272727272727273,0.0,0.0,1.090909090909091,0.322,0.218,0.143,0.0,-0.1,-0.1,-0.1,4.0,0.08536585365853659,PG,,,,,潜力待定型,
Dariq Whitehead,2023,1,19.0,2.0,0.0,12.0,1.5,1.5,2.0,0.0,0.5,0.0,4.5,4.5,6.0,0.0,1.5,0.0,0.255,0.106,0.0,0.0,0.0,0.0,4.9,,0.024390243902439025,SF,,,,,潜力待定型,
Dariq Whitehead,2023,2,19.5,22.0,0.0,24.3,7.2,2.1,3.5,0.3,0.6,0.8,10.666666666666666,3.1111111111111107,5.185185185185184,0.4444444444444444,0.8888888888888888,1.1851851851851853,0.4175,0.1535,0.223,0.1,-0.1,0.1,7.15,2.625,0.13414634146341464,SF,0.30000000000000043,4.199999999999998,0.012345679012345708,0.8181818181818182,潜力待定型,
Darius Days,2022,1,23.0,4.0,0.0,6.3,3.8,0.3,1.5,0.0,0.3,0.0,21.71428571428571,1.7142857142857142,8.571428571428571,0.0,1.7142857142857142,0.0,0.582,0.214,0.3,0.0,0.1,0.1,18.3,,0.04878048780487805,SF,,,,,潜力待定型,
David Roddy,2022,1,21.0,70.0,4.0,18.0,6.7,0.8,2.8,0.4,0.3,0.8,13.4,1.6,5.6,0.8,0.6,1.6,0.519,0.16699999999999998,0.307,1.4,-0.3,1.1,8.8,1.0,0.8536585365853658,PF,,,,,潜力待定型,
David Roddy,2022,2,21.5,135.0,17.0,36.1,13.2,2.0,6.0,0.8,0.5,1.7000000000000002,13.16343490304709,1.994459833795014,5.983379501385041,0.7977839335180056,0.4986149584487535,1.6952908587257618,0.5015000000000001,0.174,0.3,2.4,-1.2,1.2000000000000002,8.75,1.176470588235294,0.8231707317073171,PF,0.10000000000000406,-0.2000000000000015,0.0027700831024931143,0.037037037037037035,潜力待定型,
David Roddy,2022,3,22.0,168.0,20.0,48.5,17.799999999999997,3.1,8.5,1.2000000000000002,0.8,2.4000000000000004,13.212371134020616,2.3010309278350514,6.309278350515464,0.8907216494845361,0.5938144329896907,1.7814432989690723,0.5213333333333333,0.16933333333333334,0.3036666666666667,2.8,-1.0999999999999999,1.7000000000000002,9.799999999999999,1.2916666666666665,0.6829268292682927,PF,-2.8000000000000034,-1.0500000000000014,0.1647679424660375,0.2926974012653392,潜力待定型,
Dereck Lively II,2023,1,19.0,55.0,42.0,23.5,8.8,1.1,6.9,0.7,1.4,0.9,13.480851063829789,1.6851063829787236,10.570212765957448,1.0723404255319149,2.1446808510638298,1.3787234042553191,0.728,0.126,0.0,1.8,3.1,4.9,18.1,1.2222222222222223,0.6707317073170732,C,,,,,内线护框型,
Dereck Lively II,2023,2,19.5,91.0,71.0,46.6,17.5,3.5,14.4,1.2999999999999998,3.0,2.0,13.51931330472103,2.7038626609442056,11.124463519313304,1.004291845493562,2.317596566523605,1.5450643776824033,0.716,0.131,0.0,2.8,5.5,8.3,19.1,1.75,0.5548780487804879,C,-0.4000000000000012,-0.10000000000000181,0.008583690987124432,0.2087912087912088,内线护框型,
Dereon Seabron,2022,1,22.0,5.0,0.0,2.4,0.8,0.0,0.2,0.0,0.0,0.0,12.000000000000002,0.0,3.0000000000000004,0.0,0.0,0.0,0.4,0.179,,0.0,0.0,0.0,4.6,,0.06097560975609756,SG,,,,,潜力待定型,
Dereon Seabron,2022,2,22.5,11.0,0.0,11.6,3.0999999999999996,0.8,1.4,0.3,0.2,0.0,9.620689655172413,2.4827586206896552,4.344827586206896,0.9310344827586207,0.6206896551724138,0.0,0.42400000000000004,0.1515,0.5,0.1,0.0,0.1,6.8999999999999995,,0.06707317073170732,SG,6.799999999999996,1.4999999999999987,0.5862068965517241,0.09090909090909091,潜力待定型,
Devin Carter,2024,1,22.0,36.0,0.0,11.0,3.8,1.1,2.1,0.6,0.1,0.5,12.436363636363637,3.6,6.872727272727273,1.9636363636363636,0.3272727272727273,1.6363636363636365,0.471,0.179,0.295,0.4,-0.1,0.4,10.8,2.2,0.43902439024390244,PG,,,,,潜力待定型,
Dexter Dennis,2023,1,24.0,4.0,0.0,7.5,5.5,1.0,2.3,0.0,0.3,0.8,26.4,4.8,11.04,0.0,1.44,3.8400000000000003,0.541,0.33299999999999996,0.125,0.0,0.0,0.0,18.3,1.25,0.04878048780487805,SG,,,,,潜力待定型,
Dillon Jones,2024,1,23.0,54.0,3.0,10.2,2.5,1.1,2.2,0.3,0.1,0.5,8.823529411764707,3.8823529411764715,7.764705882352943,1.0588235294117647,0.3529411764705883,1.7647058823529413,0.464,0.133,0.254,0.9,-0.1,0.8,8.1,2.2,0.6585365853658537,SF,,,,,潜力待定型,
